igekötő	reduplikáció	fele	deverbális_tagadás	fokozhatóság	szerkesztettség	szótagszám	gyakoriság	Pm	Pt	Pl	személyragozhatóság
kezet	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.5607180774704235	-0.4843706013552963	-0.49027809414718754	0.7146230805568967	-0.23197340190811358
kézhez	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.6858526633826764	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
kézre	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.22953895657425644	-0.4843706013552963	-0.4319483931472286	0.4939516898414633	-0.23197340190811358
ki	2.4561987560800222	2.790258794867673	2.3556289571949516	3.315858128641584	-1.7469184691710817	-2.2349120844002037	1.941409342500613	2.6574317101101035	2.5197403115980848	-0.7612185971148638	-0.23197340190811358
kinn	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	-2.2349120844002037	-0.23525102456175742	-0.4843706013552963	-0.49027809414718754	0.04391074394856362	-0.23197340190811358
kívül	-0.45341831526752546	-0.374270239045317	1.5297506449386906	2.6652833231805606	-1.7469184691710817	0.006178244195487286	-0.11638220006566467	-0.42333003446528283	-0.37475469665084754	0.5714832036215978	-0.23197340190811358
kölcsön	-0.45341831526752546	-0.374270239045317	2.114791042097131	-0.3123653961545721	0.5724365605193372	0.006178244195487286	0.9795779804858696	-0.42333003446528283	-0.49027809414718754	-0.7775936991954039	-0.23197340190811358
körbe	2.4540417922885625	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	1.1823649899382445	2.3041574684910078	2.3015325437158136	-0.17660104722396633	-0.23197340190811358
körül	2.1366881847252963	2.1240003432145316	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	1.1944818571469433	1.946188380766493	2.1374346002704963	-0.33943599734497937	-0.23197340190811358
közbe	2.4272183400358434	-0.374270239045317	1.5297506449386906	-0.3123653961545721	0.5724365605193372	0.006178244195487286	1.0506028592800203	0.49256953298917777	0.7088955737817547	-0.5699585236814674	-0.23197340190811358
közben	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	0.42359131336043093	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
közé	-0.45341831526752546	-0.374270239045317	1.9539409890619175	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	0.0007296538272577556	-0.30480107263948114	-0.20976946622690715	0.8815228814985487	4.310839259470375
közre	-0.45341831526752546	-0.374270239045317	1.9539409890619175	-0.3123653961545721	0.5724365605193372	0.006178244195487286	1.243530423126215	-0.24726636427381493	-0.20976946622690715	-0.7721239494147527	-0.23197340190811358
közzé	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	1.1586253067500027	-0.4843706013552963	-0.5497664804233818	-0.7885674762999938	-0.23197340190811358
külön	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	0.8027304104189894	-0.02814003992539868	-0.1569017721185558	-0.5978600137483265	-0.23197340190811358
kupán	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.8769693198460007	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
küszöbön	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	2.391568252374608	-0.5317632374634442	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
kútba	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.3740008471477945	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
lábra	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.2682447298796493	-0.4843706013552963	-0.49027809414718754	2.0630366949853536	-0.23197340190811358
lángba	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.2682447298796493	-0.5466268791587646	-0.5497664804233818	1.7710235066817643	-0.23197340190811358
lángra	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.44595767949088383	-0.4843706013552963	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
latba	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.0536158964525042	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
lázba	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.1134954357463978	-0.5466268791587646	-0.5497664804233818	1.4450477568819637	-0.23197340190811358
le	2.455969455135259	2.7902588507813317	2.354038267613987	3.3158617136156803	-1.7469184691710817	-2.2349120844002037	1.865159407865467	2.6574318779124155	2.519744130237501	-0.7207258009075268	-0.23197340190811358
lényegre	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	2.391568252374608	-1.719154271314397	-0.5466268791587646	-0.5497664804233818	2.122545815991902	-0.23197340190811358
létre	-0.45341831526752546	-0.374270239045317	1.5297506449386906	-0.3123653961545721	0.5724365605193372	0.006178244195487286	1.429849633260984	-0.4843706013552963	-0.49027809414718754	-0.7913180807954471	-0.23197340190811358
lóvá	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.9142313058629042	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
meg	2.4563030572108144	2.7899150233514174	2.3558289730749924	-0.3123653961545721	-1.7469184691710817	-2.2349120844002037	2.0565001739591873	2.6574322147109775	2.5197433556956774	-0.7775936991954039	-0.23197340190811358
mellbe	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.07217201499794879	-0.42333003446528283	-0.4319483931472286	0.08885452162856786	-0.23197340190811358
mellé	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	0.8702811289343898	1.2496830819429137	1.5491204581569387	0.20528245113743507	4.310839409277071
mennybe	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.1836979922517488	-0.4843706013552963	-0.49027809414718754	2.0630366949853536	-0.23197340190811358
nagyot	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.3130060720884617	-0.5466268791587646	-0.5497664804233818	-0.28527031247887286	-0.23197340190811358
nagyra	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.08983044265302235	-0.4843706013552963	-0.49027809414718754	-0.26972083026356	-0.23197340190811358
neki	2.443425043480793	2.1240003432145316	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	1.3070247255984468	1.647298538771928	1.6217829413014462	-0.6260811442760842	4.310839424229983
nyakon	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.24698760445304185	-0.42333003446528283	-0.4319483931472286	0.6909769672390653	-0.23197340190811358
nyélbe	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.7312489567669076	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
nyilván	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	0.6152542741109585	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
nyomon	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.24698760445304185	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
nyomra	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.1836979922517488	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
oda	2.455668911353487	2.7803426839367944	2.355178434068423	3.3158617006283744	-1.7469184691710817	0.006178244195487286	1.5114815088803442	2.630226893780682	2.4952969787390895	-0.5826016486553826	-0.23197340190811358
odább	1.491929865968994	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	-0.37736041831754075	-0.42333003446528283	-0.37475469665084754	1.3216558421599334	-0.23197340190811358
odébb	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	0.4440685892535312	0.07511357113986282	0.36096028903841754	0.5590798001945628	-0.23197340190811358
oldalba	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	2.391568252374608	-0.6858526633826764	-0.42333003446528283	-0.31867477005311545	2.0630366949853536	-0.23197340190811358
össze	2.4551754171728124	2.7877595999889397	2.351422678134013	3.3158561384708833	-1.7469184691710817	0.006178244195487286	1.6850499841453186	2.652633694540654	2.515491058709651	-0.6940796083061759	-0.23197340190811358
ott	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	-2.2349120844002037	1.1516512299521977	-0.24726636427381493	-0.37475469665084754	-0.7748573987925285	-0.23197340190811358
padlót	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.719154271314397	-0.5466268791587646	-0.5497664804233818	2.122545815991902	-0.23197340190811358
partra	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.1284951463898106	-0.4843706013552963	-0.49027809414718754	0.007552392887008037	-0.23197340190811358
piacra	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	2.391568252374608	-1.1134954357463978	-0.5466268791587646	-0.5497664804233818	1.298782059572131	-0.23197340190811358
pofán	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.05547474416550669	-0.36348132066337246	-0.37475469665084754	0.4243021306375054	-0.23197340190811358
pofon	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.2410660439956119	-0.4843706013552963	-0.4319483931472286	0.4939516898414633	-0.23197340190811358
porba	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.0015067191891038	-0.4843706013552963	-0.49027809414718754	1.9819722254492302	-0.23197340190811358
pórul	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.3130060720884617	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
rá	2.4539576890767765	2.649985123928976	1.9539409890619175	-0.3123653961545721	-1.7469184691710817	-2.2349120844002037	1.6618109672809227	2.6473573079625154	2.507435307063805	-0.6993867052042858	4.31083942500149
rabul	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.1134954357463978	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
rajta	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	0.8008949429640181	-0.30480107263948114	-0.5497664804233818	-0.7913180807954471	4.310839401173887
reá	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	-1.7469184691710817	0.006178244195487286	0.1174078361500367	0.57571356147697	1.1416234060343844	2.058368621051837	4.310839165617688
rendbe	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	0.6116597958525724	-0.36348132066337246	-0.4319483931472286	-0.6546259325382875	-0.23197340190811358
rendre	-0.45341831526752546	-0.374270239045317	1.5297506449386906	-0.3123653961545721	0.5724365605193372	0.006178244195487286	0.15796087516440535	-0.4843706013552963	-0.49027809414718754	-0.41140117886387195	-0.23197340190811358
részre	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.2682447298796493	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
részt	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	-2.2349120844002037	0.5964235803728	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
ringbe	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.719154271314397	-0.5466268791587646	-0.5497664804233818	2.122545815991902	-0.23197340190811358
romba	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-0.28498075442590387	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
rosszul	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	0.10059422207245472	-0.4843706013552963	-0.49027809414718754	-0.3257695670716559	-0.23197340190811358
sárba	-0.45341831526752546	-0.374270239045317	-0.4752462760096982	-0.3123653961545721	0.5724365605193372	0.006178244195487286	-1.2682447298796493	-0.5466268791587646	-0.5497664804233818	-0.7913180807954471	-0.23197340190811358
